구,동,월세(만원),관리비(만원),소득,주거 부담 비율,거주 적합도 점수
구로구,고척2동,54.317834082640296,0.0969663,2897761.1818181816,0.18863636363636366,30.561363636363637
구로구,구로1동,54.317834082640296,0.0969663,3390501.0,0.15863636363636366,37.07818181818182
구로구,구로2동,54.317834082640296,0.0969663,2465027.0,0.21863636363636363,25.030909090909095
구로구,구로3동,54.317834082640296,0.0969663,2907861.090909091,0.18863636363636366,30.66772727272727
구로구,구로4동,54.317834082640296,0.0969663,2640651.590909091,0.20863636363636362,27.161818181818184
구로구,구로5동,54.317834082640296,0.0969663,3231911.9545454546,0.16863636363636367,34.92045454545454
구로구,수궁동,54.317834082640296,0.0969663,2697602.5,0.19863636363636364,28.098636363636366
구로구,신도림동,54.317834082640296,0.0969663,4402869.818181818,0.11999999999999998,50.35772727272728
구로구,오류1동,54.317834082640296,0.0969663,2597621.5454545454,0.20863636363636362,26.722272727272728
구로구,오류2동,54.317834082640296,0.0969663,2795210.6363636362,0.19863636363636364,29.11636363636364
구로구,항동,54.317834082640296,0.0969663,3067702.5454545454,0.17727272727272728,32.81636363636363
금천구,가산동,47.06928534989606,0.09496015,2591585.272727273,0.17863636363636362,27.665454545454544
금천구,독산1동,47.06928534989606,0.09496015,3016590.9545454546,0.15863636363636366,32.99181818181818
금천구,독산2동,47.06928534989606,0.09496015,2258627.5454545454,0.20863636363636362,23.23318181818182
금천구,독산3동,47.06928534989606,0.09496015,2401418.590909091,0.19863636363636364,25.015
금천구,독산4동,47.06928534989606,0.09496015,2269804.1363636362,0.20863636363636362,23.34363636363636
금천구,시흥1동,47.06928534989606,0.09496015,2784421.0,0.16863636363636367,30.085
금천구,시흥2동,47.06928534989606,0.09496015,3198962.0,0.14863636363636365,35.40227272727273
금천구,시흥3동,47.06928534989606,0.09496015,2526601.1363636362,0.18863636363636366,26.64545454545454
금천구,시흥4동,47.06928534989606,0.09496015,2417403.4545454546,0.19863636363636364,25.177727272727278
금천구,시흥5동,47.06928534989606,0.09496015,2385730.3636363638,0.19863636363636364,24.854090909090907
노원구,공릉1동,58.80758521475771,0.1159282333333333,2798734.1363636362,0.20863636363636362,28.79
노원구,공릉2동,58.80758521475771,0.1159282333333333,3412007.0,0.17,36.805454545454545
노원구,상계10동,58.80758521475771,0.1159282333333333,3150874.3181818184,0.18863636363636366,33.22636363636364
노원구,상계1동,58.80758521475771,0.1159282333333333,3048767.772727273,0.18999999999999997,32.095
노원구,상계2동,58.80758521475771,0.1159282333333333,3138954.1818181816,0.18863636363636366,33.10636363636364
노원구,상계3·4동,58.80758521475771,0.1159282333333333,2652982.5454545454,0.22,26.898636363636363
노원구,상계5동,58.80758521475771,0.1159282333333333,2491530.909090909,0.23863636363636365,24.654545454545453
노원구,상계6·7동,58.80758521475771,0.1159282333333333,3170596.0,0.18863636363636366,33.43545454545454
노원구,상계8동,58.80758521475771,0.1159282333333333,3180068.0454545454,0.18863636363636366,33.53818181818182
노원구,상계9동,58.80758521475771,0.1159282333333333,2980623.4545454546,0.19863636363636364,31.05090909090909
노원구,월계1동,58.80758521475771,0.1159282333333333,2796529.909090909,0.20863636363636362,28.768181818181816
노원구,월계2동,58.80758521475771,0.1159282333333333,2742445.1363636362,0.21863636363636363,27.854999999999997
노원구,월계3동,58.80758521475771,0.1159282333333333,3135371.1363636362,0.18863636363636366,33.067727272727275
노원구,중계1동,58.80758521475771,0.1159282333333333,4652817.5,0.12863636363636363,52.7
